Unique ID,name,street,city,province,postal,X,Y
11452,United Care Specialty Pharmacy,16715 Yonge Street,Newmarket,Ontario,L3X 1X4,44.035835,-79.473991
12379,Shoppers Drug Mart,4141 DIxie Road,Mississauga,Ontario,L4W 1V5,43.625522,-79.604745
11616,Rexall,407 Laurier Avenue West,Ottawa,Ontario,K1R 7Y7,45.41739,-75.7024321
11505,Rexall,1822 Whites Road,Pickering,Ontario,L1V 4M1,43.83041,-79.122154
11643,Rexall,50 Bloor Street,Toronto,Ontario,M4W 3L8,43.67034,-79.388262
12147,Shoppers Drug Mart,66 Wellington St. W,Toronto,Ontario,M5K 1A1,43.64736,-79.381122
11154,Pharmasave Monarch Pharmacy,95 Saginaw Parkway,Cambridge,Ontario,N1T 1W2,43.391085,-80.3005438
10486,LMC Pharmacy Etobicoke,1723 Kipling Ave,Toronto,Ontario,M9R 4E1,43.6926369,-79.5568664
11178,Pharmasave,728 burloak dr.,burlington,Ontario,L7L 0B1,43.3882705,-79.7482681
11281,Shuter St. Pharmacy,290 Shuter Street,Toronto,Ontario,M5A 1W7,43.6569834,-79.3655367
10687,Loblaw Pharmacy,585 Queen Street West,Toronto,Ontario,M5V 2B7,43.647355,-79.401696
10474,Gateway Medical Plex Pharmacy,25 Gateway Blvd,brampton,Ontario,L6T 0H8,43.738,-79.701443
11341,Respect Rx Cornwall,805 Sydney Street,Cornwall,Ontario,K6H 3J7,45.0281848,-74.7313641
12285,Shoppers Drug Mart,75 King Street South,Waterloo,Ontario,N2J 1P2,43.463868,-80.522773
10456,I.D.A. St. Peter Pharmacy,20 RAMBLER DRIVE,Mississauga,Ontario,L6W 1E2,43.678317,-79.727639
11180,Kawartha Lakes Pharmacy,55 Angeline St N,Lindsay,Ontario,K9V 5B7,44.3553137,-78.7548824
10284,Bayview IDA Pharmacy,7355 7355 BAYVIEW AVE,THORNHILL,Ontario,L3T 5Z2,43.821575,-79.401815
11372,Richmond Heights Pharmacy,10520 Yonge St.,Richmond Hill,Ontario,L4C 3C7,43.8834452,-79.44172
12812,Fairway River Pharmacy,1401 River ROAD EAST,Kitchener,Ontario,N2A 3X9,43.433611,-80.4277428
10775,Medical Pharmacy,30 Fulton Way,Richmond Hill,Ontario,L4B 1E6,43.8514895,-79.3824153
11330,Lionhead Pharmacy,8405 Financial Dr,Brampton,Ontario,L6Y 1M1,43.6351041,-79.7871355
12865,Oxbury Pharmacy,1299 Oxford St East,London,Ontario,N5Y 4W5,43.0066508,-81.2109093
10146,The K-W Pharmacy,65 University Avenue E,Waterloo,Ontario,N2J 2V9,43.4769023,-80.5205981
11004,Lifeline Pharmacy,30 GLAMIS ROAD,Cambridge,Ontario,N1R 7H5,43.3815299,-80.3062508
12852,Cobourg Care Pharmacy,609 William St,Cobourg,Ontario,K9A 3A6,43.964945,-78.1840556
13193,Shepherd Drug Mart,1474 PICKWICK DRIVE,MISSISSAUGA,Ontario,L5V 2G2,43.592342,-79.703824
10766,Medical Pharmacy,318 ONTARIO STREET,St. Catharines,Ontario,L2R 5L8,43.169798,-79.2630864
11782,Shoppers Drug Mart,5710 Main Street,Stouffville,Ontario,L4A 8A9,43.966643,-79.260546
10455,I.D.A. Pecketts Pharmacy,60 60 Dundas St E,Mississauga,Ontario,L5A 1W4,43.58117,-79.6138
10942,Cobourg Drug Mart,9 Elgin Street East,Cobourg,Ontario,K9A 0A1,43.977058,-78.1715696
11132,Pharmasave,305 BARRIE ST,Bradford,Ontario,L3Z 2B7,44.1260137,-79.5667534
12138,Shoppers Drug Mart,2901 Bayview Ave,Toronto,Ontario,M2K 1E6,43.768819,-79.385788
12055,Shoppers Drug Mart,125 Carlton St,St. Catharines,Ontario,L2R 1R5,43.171418,-79.253143
12751,Ritson Pharmacy,250 TAUNTON RD EAST,Oshawa,Ontario,L1G 7T1,43.9356336,-78.8706018
12935,Times Pharmacy,550 Highway 7 East,Richmond Hill,Ontario,L4B 3Z4,43.8447097,-79.384493
10113,Phaily Guardian Pharmacy,1477 BAYLY STREET,Pickering,Ontario,L1W 3R5,43.8303932,-79.0778855
10448,Brampton Medical Plex Pharmacy,27 Ruth Avenue,brampton,Ontario,L6Z 4R2,43.722709,-79.78737
10399,Martindale IDA Pharmacy,211 Martindale Road,St. Catharines,Ontario,L2S 3V7,43.1709646,-79.2738991
11221,Gardiners Pharmasave,500 GARDINERS ROAD,Kingston,Ontario,K7M 7W9,44.236449,-76.5666994
10194,Tay Guardian Pharmacy,115 William Street,Victoria Harbour,Ontario,L0K 2A0,44.751963,-79.773749
10780,Medicine Shoppe,75 MAIN ST SOUTH,ST. GEORGE-BRANT,Ontario,N0E 1N0,43.241342,-80.252039
10916,Med Rx Altabank Pharmacy,1405 Bank ST,Ottawa,Ontario,K1H 8N1,45.3837957,-75.6711692
10958,Good Guys Pharmacy,1536 Lasalle Blvd,Sudbury,Ontario,P3A 1Z7,46.5223406,-80.9410435
10979,Somerset Drugs,708 Somerset St. West,Ottawa,Ontario,K1R 6P6,45.4107475,-75.7073672
11077,Pharmacie Aubin Pharmacy,220 King St.,Sturgeon Falls,Ontario,P2B 1R9,46.366928,-79.929348
11124,Carlingwood Pharmacy,356 Woodroffe Avenue,Ottawa,Ontario,K2A 3V6,45.3704967,-75.7711876
11258,Pharmasave Health Check Pharmacy,2826 MARKHAM ROAD,Toronto,Ontario,M1X 1E6,43.8232826,-79.2485633
11724,Rexall,60 Front Street,Sioux Lookout,Ontario,P8T 1A3,50.098126,-91.917607
11869,Shoppers Drug Mart,314 Harwood Avenue South,Ajax,Ontario,L1S 2J1,43.845391,-79.019322
12037,Shoppers Drug Mart,395 SOUTHDALE RD. E.,London,Ontario,N6E 1A2,42.941365,-81.244069
12173,Shoppers Drug Mart,1780 Markham Rd.,Toronto,Ontario,M1B 2W2,43.794384,-79.240118
12221,Shoppers Drug Mart,360 BLOOR ST WEST,Toronto,Ontario,M5S 1X1,43.666562,-79.405007
12329,Shoppers Drug Mart,1 KENNEDY RD S,Brampton,Ontario,L6W 3C9,43.694609,-79.749226
12429,FreshCo Pharmacy,1430 Major Mackenzie Drive East,Richmond Hill,Ontario,L4S 1P5,43.880044,-79.394661
12615,Well.ca Pharmacy,1168 Dundas St W,Toronto,Ontario,M6J 1X4,43.649521,-79.421965
12622,Whole Health Pharmacy Glebe,857 Bank Street,Ottawa,Ontario,K1S 3W2,45.4013876,-75.6872975
12787,Richmond Village Pharmacy,6146 PERTH STREET,RICHMOND,Ontario,K0A 2Z0,45.193587,-75.839464
12618,Schomberg Village Pharmacy,50 Dr. Kay Drive,Schomberg,Ontario,L0G 1T0,44.0061521,-79.6778599
12814,Medical Pharmacy,569 Lancaster Street West,Kitchener,Ontario,N2K 3M9,43.4795782,-80.4850095
11697,Rexall,545 Steeles Avenue West,Brampton,Ontario,L6Y 4E7,43.655056,-79.743717
10928,Jockvale Pharmacy,2201 Jockvale Road,Ottawa,Ontario,K2J 4J9,45.2758212,-75.7773042
11772,Shoppers Drug Mart,200 Broadway,Tillsonburg,Ontario,N4G 5A7,42.861564,-80.728521
13182,Prescription Shop,268 GROSVENOR STREET,London,Ontario,N6A 4V2,42.9997206,-81.2550184
10148,Huron Heights Pharmacy,1606 Battler Road,Kitchener,Ontario,N2R 0C9,43.396383,-80.4626
10987,Woodbine Pharmacy Pharmachoice,500 REXDALE BLVD WEST,Toronto,Ontario,M9W 6K5,43.7212128,-79.6000021
11373,People's Choice Drug Mart,1755 PICKERING PARKWAY,PICKERING,Ontario,L6P 2B9,43.8413212,-79.0700725
11054,Markham Healthplex Pharmacy,5995 14th Avenue,Markham,Ontario,L3S 0A2,43.8547149,-79.2575368
11458,Cambridge Drugs,525 Saginaw Parkway,Cambridge,Ontario,N1T 0C3,43.389944,-80.282785
10307,Trail Capital Pharmacy,2 Douglas Road,Uxbridge,Ontario,L9P 1S9,44.0916813,-79.1312297
11105,Pharmasave,1575 Upper Ottawa St,Hamilton,Ontario,L8W 3E2,43.1906105,-79.8425879
11203,Morrison Pharmacy,4725 DORCHESTER ROAD,Niagara Falls,Ontario,L2E 0A8,43.1054499,-79.1121659
10950,Family Health Pharmacy - Pelham,130 Hwy 20 E,Fonthill,Ontario,L0S 1E6,43.0478584,-79.2745484
12844,Clear View Pharmacy,1140 Winston Churchill Blvd,Oakville,Ontario,L6J 0A3,43.499293,-79.6505622
11101,Wynplus Pharmacy,81 MIDDLECOTE DRIVE AJAX,AJAX,Ontario,L1T 0K3,43.8962186,-79.0333265
12937,Focus Drug Mart,3000 Highway 7 East,Markham,Ontario,L3R 6E1,43.8505138,-79.3572092
10476,Leslie & Major Mac. I.D.A. Pharmacy,1390 Major Mackenzie Drive East,Richmond Hill,Ontario,L4S 0A1,43.879875,-79.395592
10026,CDS Pharmacy,1695 WONDERLAND ROAD,London,Ontario,N6G 4W3,43.0175585,-81.3116428
10159,Dundas Quinte Pharmacy Inc.,469 Dundas St West,Trenton,Ontario,K8V 3S4,44.0948019,-77.5954765
10240,Clinik Pharmacy,7990 KENNEDY ROAD SOUTH,Brampton,Ontario,L6W 0A1,43.675069,-79.722679
11036,Elora Apothecary,115 Geddes Street,Elora,Ontario,N0B 1S0,43.6835395,-80.4303653
11038,Plains Rd West Pharmacy,29 PLAINS RD WEST,Burlington,Ontario,L7T 1E8,43.3062469,-79.8548605
11111,Mount Hope Pharmasave,3055 HOMESTEAD DR,MOUNT HOPE,Ontario,L0R 1W0,43.1598014,-79.9125799
11122,Victoria Pharmacy,1065 Wellington St.,Ottawa,Ontario,K1Y 2Y2,45.4036672,-75.724926
11421,Lincoln Centre Pharmacy,390 Lincoln street,Welland,Ontario,L3B 4N4,42.985008,-79.238913
11584,Rexall,117 Cedar Street,Sudbury,Ontario,P3E 1A9,46.492127,-80.99235
11632,Rexall,249 Marlee Avenue,Toronto,Ontario,M6B 4B8,43.705852,-79.442066
11695,Rexall,142 Progress Crescent,Kapuskasing,Ontario,P5N 3H6,49.425189,-82.429411
12276,Shoppers Drug Mart,6951 DERRY ROAD WEST,MILTON,Ontario,L9T 7H5,43.497559,-79.874089
12341,Shoppers Drug Mart,10970 Airport Road,Brampton,Ontario,L6R 0E1,43.781448,-79.749629
12619,Pharmacy Associates of Port Perry,11 Water Street,Port Perry,Ontario,L9L 1H9,44.1017179,-78.9390076
12721,York Pharmacy,17215 LESLIE ST,NEWMARKET,Ontario,L3Y 8E4,44.0594795,-79.4281217
12949,Hazeldean Pharmacy,6150 Hazeldean Road,Stittsville,Ontario,K2S 1B9,45.270612,-75.9338902
13128,Oak Street East Pharmacy,250 OAK STREET EAST,Leamington,Ontario,N8H 4V4,42.045699,-82.587376
13126,Student Centre Pharmacy,401 Sunset Avenue,Windsor,Ontario,N9B 3P4,42.3077226,-83.0684772
12298,Shoppers Drug Mart,1400 ottowa street,Kitchener,Ontario,N2E 4E2,43.416298,-80.512103
10252,Dukh Bhanjan Pharmacy,475 CHAROLAIS BLVD,BRAMPTON,Ontario,L6Y 0M2,43.651103,-79.758322
11552,Rexall,350 Conestoga Boulevard,Cambridge,Ontario,N1R 7L7,43.390281,-80.314366
10440,Aurora IDA Pharmacy,25 William Graham Dr,Aurora,Ontario,L4G 3G3,44.0265193,-79.4302004
11790,Shoppers Drug Mart,9255 Woodbine Ave,Markham,Ontario,L6C 1Y9,43.869209,-79.360636
12801,TrueMedica Health Pharmacy,411 Bayfield Street,Barrie,Ontario,L4M 6E5,44.4102175,-79.706244
10086,Tuscany Guardian Pharmacy,9100 JANE ST,Vaughan,Ontario,L4K 0A4,43.8299522,-79.5332946
10458,Copper Ridge IDA Pharmacy,8015 FINANCIAL DRIVE,BRAMPTON,Ontario,L6Y 6A1,43.633549,-79.77034
11091,Healthpoint Pharmacy,4261 Highway 7 East,Unionville,Ontario,L3R 9W6,43.859139,-79.3149513
11205,Grantham Pharmacy,400 Scott Street,St. Catharines,Ontario,L2M 3W4,43.1887164,-79.2270433
10447,Townline Pharmacy,940 JAMIESON PARKWAY,CAMBRIDGE,Ontario,N3C 4N6,43.423747,-80.2848316
11142,Holland Street Pharmacy,484 HOLLAND STREET WEST,Bradford,Ontario,L3Z 0A2,44.1077922,-79.5914994
11834,Shoppers Drug Mart,17600 Yonge street,Newmarket,Ontario,L3Y 4Z1,44.05631,-79.484384
12728,Durham Drug Store,780 KINGSTON RD,Pickering,Ontario,L1V 0C5,43.8220981,-79.1126638
12707,Edmund Pharmacy,8390 Kennedy Road,Markham,Ontario,L3R 0W4,43.8610905,-79.303983
13147,J.C. Pharmacy,888 Dundas Street East,Mississauga,Ontario,L4Y 4G6,43.5979163,-79.5945542
10496,Drugsmart Pharmacy,284 Earl Street,Kingston,Ontario,K7L 2H8,44.229021,-76.4944467
10322,Binbrook Family Health Pharmacy,2537 REGIONAL RD 56,BINBROOK,Ontario,L0R 1C0,43.124846,-79.801708
11099,Courtice Pharmasave,2727 COURTICE RD.,COURTICE,Ontario,L1E 3A2,43.911855,-78.7766051
11381,Dana Pharmacy,817 DUNDAS STREET WEST,WHITBY,Ontario,L1N 2N6,43.8766542,-78.953892
12841,White Oaks Pharmacy,360 Dundas St. East,Oakville,Ontario,L6H 6Z9,43.4872716,-79.7164053
11699,Rexall,1240 Eglinton Avenue West,Mississauga,Ontario,L5V 1N3,43.579136,-79.681855
12678,Vaughan Compounding Pharmacy,3300 RUTHERFORD RD,Vaughan,Ontario,L4K 5Z2,43.8306537,-79.5407633
12191,Shoppers Drug Mart,1285 York Mills Road,Toronto,Ontario,M3A 1Z5,43.760719,-79.324876
12171,Shoppers Drug Mart,1115 Lodestar Road,Toronto,Ontario,M3J 0G9,43.759314,-79.466433
10100,Life Care Pharmacy,23 Victoria Rd N,Guelph,Ontario,N1E 5G6,43.5577774,-80.2309879
10335,Midland Clinic IDA Pharmacy,952 JONES RD,Midland,Ontario,L4R 0G1,44.7288768,-79.8737054
11139,Barrie Downtown Pharmacy Inc.,79 DUNLOP STREET WEST,Barrie,Ontario,L4N 1A5,44.3879677,-79.6925239
11160,Country Hills Pharmacy,153 Country Hill Dr,Kitchener,Ontario,N2E 2G7,43.4136848,-80.4721826
11225,Collins Bay Pharmasave,4037 BATH ROAD,Kingston,Ontario,K7M 4Y5,44.2423379,-76.6097714
11254,Pharmasave Allandale,21 Essa Road,Barrie,Ontario,L4N 3K4,44.3739564,-79.6913116
11280,Pharmasave,12 Harrison Garden Blvd,Toronto,Ontario,M2N 7K6,43.7577422,-79.4093146
11309,Ottawa South Compounding Pharmacy,685 Fischer-Hallman Rd,Kitchener,Ontario,N2E 4E9,43.4156984,-80.5118691
11480,Rexall,76 Arlington Drive,Keswick,Ontario,L4P 0A9,44.234378,-79.450197
11506,Rexall,2 Elgin Park Drive,Uxbridge,Ontario,L9P 1Y7,44.096229,-79.127703
11528,Rexall,1725 Walkley Road,Ottawa,Ontario,K1V 2P6,45.377896,-75.645963
11573,Rexall,310 Garrison Road,Fort Erie,Ontario,L2A 1M7,42.905522,-78.926467
11811,Shoppers Drug Mart,10 STANLEY STREET,Brantford,Ontario,N3S 7N4,43.140588,-80.246226
12624,Stittsville Whole Health Pharmacy,1609 Stittsville Main Street,Ottawa,Ontario,K2S 1B8,45.2554602,-75.9162265
12748,Newcastle Pharmacy,50 Mill St. North,Newcastle,Ontario,L1B 1L4,43.918131,-78.589549
12823,Parkway Pharmacy,201 PRESTON PARKWAY,CAMBRIDGE,Ontario,N3H 5E8,43.399071,-80.3761682
12284,Shoppers Drug Mart,509 BAYFIELD ST,BARRIE,Ontario,L4M 4Z8,44.413275,-79.70908
11630,Rexall,2 St.Clair Avenue East,Toronto,Ontario,M4T 2T5,43.688467,-79.393801
11691,Rexall,240 Sparks Street,Ottawa,Ontario,K1P 6Z9,45.420296,-75.702402
12462,Agape Pharmacy,10 Mallard Rd,Toronto,Ontario,M3B 0A7,43.748239,-79.34748
11277,Toronto East Pharmasave,825 Coxwell Ave.,Toronto,Ontario,M4C 3E7,43.6898713,-79.3248582
11624,Rexall,199 Bay Street,Toronto,Ontario,M5L 1E7,43.648179,-79.379506
10358,Dini IDA Pharmacy,785 Wonderland Rd S,London,Ontario,N6K 1M6,42.947872,-81.291844
11775,Shoppers Drug Mart,7060 Warden Avenue,Markham,Ontario,L3R 5Y2,43.821766,-79.325197
12680,St. Mary Pharmacy,95 TIMES AVENUE,Thornhill,Ontario,L3T 0A2,43.8416659,-79.390302
12723,Mount Joy Pharmacy,9418 Markham Road,Markham,Ontario,L6E 0N1,43.8955572,-79.2658483
11633,Rexall,777 Bay Street,Toronto,Ontario,M5G 2C8,43.660485,-79.384455
11392,Tenth Line Pharmacy and Compounding Centre,2288 Tenth Line Road,Orleans,Ontario,K4A 0X4,45.4511673,-75.4843411
13140,Marketplace Pharmacy,4555 Hurontario St.,Mississauga,Ontario,L4Z 3M1,43.6054394,-79.6494385
10276,Blue Skies Pharmacy IDA,9980 Kennedy Rd,Markham,Ontario,L6C 0M4,43.8962236,-79.3196279
11636,Rexall,1 First Canadian Place,Toronto,Ontario,M5X 1C8,43.648566,-79.381807
13025,CAMH Pharmacy,1001 Queen St. W,Toronto,Ontario,M6J 1H4,43.6422433,-79.4187391
10242,Sandalwood Care Pharmacy,10510 Torbram Road,Brampton,Ontario,L6R 3N9,43.764562,-79.748311
10461,Creditview I.D.A. Pharmacy,11210 CREDITVIEW ROAD,BRAMPTON,Ontario,L7A 4X3,43.697614,-79.848728
11158,Town Square Pharmacy,100 Mill Street,New Hamburg,Ontario,N3A 1R1,43.3797567,-80.7111329
12108,Shoppers Drug Mart,1070 MAJOR MACKENZIE DRIVE EAST,Richmond Hill,Ontario,L4S 1P3,43.876394,-79.412054
12269,Shoppers Drug Mart,320 Arundel St,Thunder Bay,Ontario,P7A 1L3,48.469124,-89.183137
12445,Specialty Rx,590 Oxford Street East,London,Ontario,N5Y 3J1,43.000346,-81.2385029
11093,Westmount Place Pharmacy,50 WESTMOUNT ROAD NORTH,Waterloo,Ontario,N2L 2R5,43.4616605,-80.5370735
12274,Shoppers Drug Mart,777 GUELPH LINE,Burlington,Ontario,L7R 3N2,43.348173,-79.792768
12630,Millcroft Pharmacy,2500 APPLEBY LINE,BURLINGTON,Ontario,L7L 0A2,43.4050355,-79.8069273
11766,Shoppers Drug Mart,1011 UPPER MIDDLE ROAD EAST,Oakville,Ontario,L6H 4L3,43.482391,-79.693699
11575,Rexall,200 Fitch Street,Welland,Ontario,L3C 4V9,42.995412,-79.265425
11842,Shoppers Drug Mart,3737 Major MacKenzie Dr,Vaughan,Ontario,L4H 0A2,43.844852,-79.559296
12364,Shoppers Drug Mart,876 Montreal road,Ottawa,Ontario,K1K 4L3,45.445863,-75.630199
12256,Shoppers Drug Mart,255 Morningside Ave,Toronto,Ontario,M1E 3E6,43.770282,-79.185012
11236,Stratford Pharmasave,1067 Ontario St,Stratford,Ontario,N5A 6W6,43.3698889,-80.9455286
12899,MedCare Drug Mart Niagara,7555 Montrose Rd.,Niagara Falls,Ontario,L2H 0E9,43.0655039,-79.1236092
11407,Emerald Pharmacy Remedy's Rx,140 HESPELER RD,CAMRIDGE,Ontario,N1R 3H2,43.3789064,-80.3195221
11694,Rexall,6045 Creditview Road,Mississauga,Ontario,L5V 2A8,43.600061,-79.710151
11161,Laurelwood Pharmasave,645 Laurelwood dr,Waterloo,Ontario,N2V 2W9,43.4707272,-80.5931956
12268,Shoppers Drug Mart,951 Bay Street,Toronto,Ontario,M5S 0E1,43.66471,-79.386957
13189,Bayshore Pharmacy Limited,3029 CARLING AVE,OTTAWA,Ontario,K2B 8E8,45.3550754,-75.8059928
11438,Deen Pharmacy,3852 FINCH AVE. EAST,Toronto,Ontario,M1T 3T9,43.80075,-79.300117
10266,Kozlov Guardian Pharmacy,400 BAYFIELD ST,BARRIE,Ontario,L4M 5A1,44.405299,-79.705981
12060,Shoppers Drug Mart,800 Niagara Street,Welland,Ontario,L3C 5Z4,43.014907,-79.249869
11742,Leeds Pharmacy,163 ORMOND ST,Brockville,Ontario,K6V 7E6,44.5985669,-75.683944
13208,Fanshawe College Pharmacy,1001 FANSHAWE COLLEGE BLVD,London,Ontario,N5Y 5R6,43.0129902,-81.1994209
13052,1ClinicRx Pharmacy,16 yonge st,Toronto,Ontario,M5E 2A1,43.6431313,-79.3758629
11827,Shoppers Drug Mart,435 Stone Road West,Guelph,Ontario,N1G 2X6,43.518673,-80.237967
12636,Med+ Pharmacy,277 Bath road,Kingston,Ontario,K7M 2X6,44.2404644,-76.5245923
12798,Letitia Pharmacy,420 Leacock Drive,Barrie,Ontario,L4N 5G5,44.3910132,-79.7228544
12096,Shoppers Drug Mart,945 GARDINERS ROAD,Kingston,Ontario,K7M 7H4,44.256336,-76.572171
12028,Shoppers Drug Mart,1680 Richmond St N,London,Ontario,N6G 3Y9,43.024955,-81.279329
10241,Leggett And Smith Pharmacy,18 King St E,Bolton,Ontario,L7E 1E8,43.8800461,-79.7368736
12991,Ambulatory Patient Pharmacy,2075 BAYVIEW AVENUE,Toronto,Ontario,M4N 3M5,43.7215984,-79.3765397
13111,Princess Margaret Outpatient Pharmacy,610 University Avenue,Toronto,Ontario,M5G 2M9,43.6581949,-79.3905933
11303,Danforth-Victoria Pharmacy,3102 Danforth Avenue,Toronto,Ontario,M1L 1B1,43.6915113,-79.2878614
13024,Woods Drug Store,130 Kingston,Toronto,Ontario,M4L 1S7,43.6705099,-79.311351
11424,Welland Medical Pharmacy,165 Plymouth Road,Welland,Ontario,L3B 0E1,42.9793082,-79.2465728
11978,Shoppers Drug Mart,550 King St N,Waterloo,Ontario,N2L 5W6,43.497886,-80.52565
12651,Beverly Med Pharmacy,9201 Yonge Street,Richmond Hill,Ontario,L4C 1H9,43.8520163,-79.4320823
11542,Rexall,461 Holland Street West,Bradford,Ontario,L3Z 0C1,44.109438,-79.586705
12079,Shoppers Drug Mart,1186 Memorial Ave,Thunder Bay,Ontario,P7B 5K5,48.415202,-89.241995
11625,Rexall,120 Adelaide Street West,Toronto,Ontario,M5H 1T1,43.649972,-79.383223
11799,Shoppers Drug Mart,1661 Denison Street,Markham,Ontario,L3R 6E4,43.834295,-79.305282
11995,Shoppers Drug Mart,3100 Howard Ave,Windsor,Ontario,N8X 3Y8,42.275659,-83.003739
11061,London Road Pharmacy - Pharmasave,1249 LONDON ROAD,Sarnia,Ontario,N7S 4T3,42.9783923,-82.3619163
13065,Seoul Pharmacy,865 York Mills Rd,Toronto,Ontario,M3B 1Y6,43.7540931,-79.3495479
12473,Wal-Mart Pharmacy,5000 Highway #7 (Markville Shopping Center),Markham,Ontario,L3R 4M9,43.8676736,-79.2904695
10000,The Prescription Shoppe,261 Main street West,Palmerston,Ontario,N0G 2P0,43.8342841,-80.8504498
10002,Richmond Hill Medical Pharmacy,10243 Yonge St,Richmond Hill,Ontario,L4C 3B2,43.8772623,-79.438171
10005,Parkedale Pharmacy,2235 PARKEDALE AVE,BROCKVILLE,Ontario,K6V 6B2,44.6072829,-75.6930882
10009,Chesley Pharmacy,38 1ST AVENUE S,CHESLEY,Ontario,N0G 1L0,44.2991575,-81.0957507
10010,The Prescription Shoppe,2 George street North,Cambridge,Ontario,N1S 2M7,43.3583133,-80.3189387
10012,Medica Pharmacy,1210 Erie St. E.,Windsor,Ontario,N9A 3Z5,42.3152062,-83.016814
10015,TRC Pharmacy Hamilton John Street,14 John Street N,Hamilton,Ontario,L8R 1G9,43.2563267,-79.8660617
10018,Canadian Addiction Treatment Pharmacy (CATP),7 HICKSON AVE,Kingston,Ontario,K7K 2N4,44.2532378,-76.4852017
10019,Canadian Addiction Treatment Pharmacy (CATP),500 Queen Street,Sault Ste Marie,Ontario,P6A 2A1,46.51016,-84.33101
10020,Aylmer St. Pharmacy,296 AYLMER ST,Peterborough,Ontario,K9J 3K7,44.3024161,-78.3228196
10021,TRC Pharmacy Kitchener,1145 KING ST EAST,KITCHENER,Ontario,N2G 2N3,43.4412524,-80.4709349
10024,Canadian Addiction Treatment Pharmacy (Canadian Addiction Treatment Pharmacy (CATP)),41 Second st West,Cornwall,Ontario,K6J 1G3,45.0180214,-74.7304084
10025,CDS Pharmacy,2 Main street south,Forest,Ontario,N0N 1J0,43.0969901,-82.0006236
10027,Costco Pharmacy,1225 Brant Street,Burlington,Ontario,L7P 1X7,43.3435508,-79.8246322
10028,Costco Pharmacy,71 Colossus Drive,Vaughan,Ontario,L4L 8N6,43.78574,-79.5417277
10029,Costco Pharmacy,1 York Tech Drive,Markham,Ontario,L6G 1A6,43.8457215,-79.3539481
10030,Costco Pharmacy,65 Kirkham Dr.,East Markham,Ontario,L3S 0A9,43.8514712,-79.2505772
10031,Costco Pharmacy,18182 Yonge St.,East Gwillimbury,Ontario,L9N 0J3,44.0728251,-79.4848989
10032,Costco Pharmacy,587 Hanlan Rd,Vaughan,Ontario,L4L 4R8,43.7721385,-79.5466855
10033,Costco Pharmacy,19 Elmira Rd South,Guelph,Ontario,N1K 0B6,43.522647,-80.2950195
10034,Costco Pharmacy,55 New Huntington Rd,Woodbridge,Ontario,L4H 0P5,43.7706293,-79.6382803
10035,Costco Pharmacy,150 Kingston Road,Ajax,Ontario,L6G 1A6,43.8645341,-79.0189464
10036,Costco Pharmacy,130 Ritson Rd North,Oshawa,Ontario,L1G 0A6,43.9031519,-78.8577341
10037,Costco Pharmacy,100 Legend Court,Ancaster,Ontario,L9K 1J3,43.2300005,-79.9469005
10038,Costco Pharmacy,1330 South Service Rd.,Stoney Creek,Ontario,L8E 5T4,43.2152594,-79.642842
10039,Costco Pharmacy,1849 Merivale Rd,Ottawa,Ontario,K2G 1E3,45.3377624,-75.7224261
10040,Costco Pharmacy,770 Silver Seven Rd,Kanata,Ontario,K2V 1A5,45.3026258,-75.9131164
10041,Costco Pharmacy,4315 Strandherd Drive,Nepean,Ontario,K2J 6E5,45.2684597,-75.7843783
10042,Costco Pharmacy,4438 King Street East,Kitchener,Ontario,N2G 3W6,43.4073556,-80.3914382
10043,Costco Pharmacy,930 Erb St. West,Waterloo,Ontario,N2J 3Z4,43.444753,-80.5771954
10044,Costco Pharmacy,4411 Walker Road,Windsor,Ontario,N9A 6J3,42.2550804,-82.9656139
10045,Costco Pharmacy,4313 Wellington Rd S.,London,Ontario,N6E 2Z8,42.9193074,-81.2121683
10046,Costco Pharmacy,693 Wonderland Road North,London,Ontario,N6H 4L1,42.9875085,-81.2928291
10047,Costco Pharmacy,7500 Pin Oak Drive,Niagara Falls,Ontario,L2H 2E9,43.0653121,-79.1262894
10048,Costco Pharmacy,1465 Kingsway,Sudbury,Ontario,P3A 6B3,46.5032587,-80.9462338
10049,Costco Pharmacy,1015 Centennial Drive,Kingston,Ontario,K7P 3B7,44.26018,-76.5603925
10050,Costco Pharmacy,485 The Parkway,Peterborough,Ontario,K9J 2A1,44.2723188,-78.340485
10051,Costco Pharmacy,625 University Ave,Orillia,Ontario,L3V 0Y7,44.5946681,-79.4536549
10052,Costco Pharmacy,50 Queen Elizabeth Blvd.,Toronto,Ontario,M8Z 1M1,43.6234511,-79.5076464
10053,Costco Pharmacy,1411 Warden Ave.,Toronto,Ontario,M1R 2S3,43.7594111,-79.2976102
10054,Costco Pharmacy,35 John Birchall Rd.,Richmond Hill,Ontario,L4S 0B2,43.9017003,-79.3908343
10055,Costco Pharmacy,100 Billy Bishop Way,Toronto,Ontario,M3K 2C8,43.7310297,-79.4559733
10056,Costco Pharmacy,42 Overlea Blvd.,Toronto,Ontario,M4H 1B8,43.707102,-79.3480393
10057,Costco Pharmacy,1570 Dundas St East,Mississauga,Ontario,L4X 1L4,43.6103032,-79.5759717
10058,Costco Pharmacy,100 Biscayne Crescent,Brampton,Ontario,L6W 4S1,43.6834157,-79.7122661
10059,Costco Pharmacy,3180 Laird Road,Mississauga,Ontario,L5L 6A5,43.521047,-79.6889729
