name,street,city,postal,date,link
Shoppers Drug Mart,"10 Alkenbrack St., Unit 2","Napanee, ON",K7R 0A6,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Walmart,89 Jim Kimmett Blvd.,"Napanee, ON",K7R 3L1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Centrepointe Guardian Drugs,117 Centrepointe Drive,"Nepean, ON",K2G 5X3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Costco Pharmacy,4315 Strandherd Drive,"Nepean, ON",K2J 6E5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Loblaw Pharmacy,200 Grant Carman Drive,"Nepean, ON",K2E 7Z8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Loblaw Pharmacy,1980 Baseline Road,"Nepean, ON",K2C 0C6,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,3781 Strandherd Drive,"Nepean, ON",K2J 5M4,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
The Drug Store Pharmacy,,"Nepean, ON",K2H 5Y9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Findlay's Drugstore,247 Whitewood Ave. New,"Liskeard, ON",P0J 1P0,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Wal-Mart Pharmacy,133 Hwy #11 & Grant Road New,"Liskeard, ON",P0J 1P0,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Loblaw Pharmacy,18120 Yonge St.,"Newmarket, ON",L3Y 8V1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall,16900 Yonge St.,"Newmarket, ON",L3Y 0A3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Robins Pharmacy,191 Main St.,"Newmarket, ON",L3Y 4X1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,20 Davis Drive,"Newmarket, ON",L3Y 2M7,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Boggio & Mackinnon Pharmacy,6680 Drummond Road Niagara,"Falls, ON",L2G 4P1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Costco Pharmacy,7500 Pin Oak Drive Niagara,"Falls, ON",L2H 2E9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall,6484 Lundy's Lane Niagara,"Falls, ON",L2G 1T6,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,5125 Montrose Road Niagara,"Falls, ON",L2H 1K7,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,3701 Portage Road Unit 1 Niagara,"Falls, ON",L2J 2K8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Wal-Mart Pharmacy,7481 Oakwood Drive Niagara,"Falls, ON",L2E 6S5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Simpson's Apothecary,233 King St. Unit 2 Niagara On The,"Lake, ON",L0S 1J0,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Northern Shores Pharmacy,10 Maplewood Ave. North,"Bay, ON",P1B 5H2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Wal-Mart Pharmacy,1500 Fisher St. North,"Bay, ON",P1B 2H3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
2550 Finch Ave West - Shoppers Drug Mart,2550 Finch Avenue West North,"York, ON",M9M 2G3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
3975 Jane St. - Shoppers Drug Mart,3975 Jane Street North,"York, ON",M3N 2K1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
"5650 Yonge St, Unit 17 - Rexall","5650 Yonge Street, Unit 17 North","York, ON",M2M 4G3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Costco,100 Billy Bishop Way North,"York, ON",M3K 2C8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Dynasty Pharmacy,"5460 Yonge St., Unit 106 North","York, ON",M2N 6K7,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Nofrills,6220 Yonge St. North,"York, ON",M2M 3X4,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall,5150 Yonge St. North,"York, ON",M2N 6L8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,598 Sheppard Ave West North,"York, ON",M3H 2S1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,3110 Bathurst St. North,"York, ON",M6A 2A1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,1597 Wilson Avenue North,"York, ON",M3L 1A5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,6428 Yonge St. North,"York, ON",M2M 3X4,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,6205 Bathurst St. North,"York, ON",M2R 2A5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,5998 Bathurst St. North,"York, ON",M2R 1Z1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,770 Lawrence Avenue West North,"York, ON",M6A 3C6,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,3874 Bathurst Street North,"York, ON",M3H 3N3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,4841 Yonge Street North,"York, ON",M2N 5X2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Whole Health Pharmacy,"1575 Jane St., Unit 7 North","York, ON",M9N 2R3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
York Gate IDA Drugmart,1  York Gate Blvd. North,"York, ON",M3N 3A1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Tobia's Guardian Pharmacy,12357 Highway 41,"Northbrook, ON",K0H 2G0,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
2501 Third Line - Shoppers Drug Mart,"2501 Third Line, Building B","Oakville, ON",L6M 5A9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Metro Pharmacy,1011 Upper Middle Road East,"Oakville, ON",L6H 4L2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall,523 Maple Grove Road,"Oakville, ON",L6J 4W3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,1011 Upper Middle Road Unit D5,"Oakville, ON",L6H 4L3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,1515 Rebecca St.,"Oakville, ON",L6L 5H8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Wal-Mart Pharmacy,235 Hays Blvd.,"Oakville, ON",L6H 6M8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Innes IDA Pharmacy,4473 Innes Road Unit 101,"Olreans, ON",K4A 1A7,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Jeffers Pharmacy Limited,1 Elizabeth St.,"Orangeville, ON",L9W 7N7,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,25 Broadway Ave.,"Orangeville, ON",L9W 1J6,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Drugstore Pharmacy,289 Coldwater Road,"Orillia, ON",L3V 6J3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,149 Westmount Drive North,"Orillia, ON",L3V 6C7,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
1615 Orleans Boulevard -  Rexall,1615 Orleans Boulevard,"Orleans, ON",K1C 7E2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
1937 Portobello Boulevard - Shoppers Drug Mart,1937 Portobello Boulevard,"Orleans, ON",K4A 4W9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Crown Pointe Pharmacy,900 Watters Road Unit 13,"Orleans, ON",K4A 0B4,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Sobeys Pharmacy,5150 Innes Road,"Orleans, ON",K4A 0G4,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Osgoode Pharmacy,3192 Logan Farm Drive,"Osgoode, ON",K0A 2W0,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
20 Warren Ave. - Shoppers Drug Mart,20 Warren Avenue,"Oshawa, ON",L1J 0A1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Costco Pharmacy,130 Ritson Road,"Oshawa, ON",L1G 0A6,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Lovell Drugs,600 Grandview St. South,"Oshawa, ON",L1H 8P4,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall Pharma Plus,438 King St. West,"Oshawa, ON",L1J 2K9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Apothe Sos Pharmacy,314 Central Park Drive Unit 8,"Ottawa, ON",K2C 0R2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Loblaw Pharmacy,4270 Innes Road,"Ottawa, ON",K4A 5E6,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Pharmasave Cyril Pharmacy,1795 Kilborn Ave.,"Ottawa, ON",K1H 6N1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall,1725 Walkley Road Unit C,"Ottawa, ON",K1V 2P6,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall,2525 Carling Ave.,"Ottawa, ON",K2B 7Z2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,322 Rideau St.,"Ottawa, ON",K1N 5Y5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,410 Richmond Road,"Ottawa, ON",K2A 4C4,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Stittsville Whole Health Pharmacy,1609 Stittsville Main St. Unit C,"Ottawa, ON",K2S 1B8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
The Drug Store Pharmacy,3201 Greenbank Road,"Ottawa, ON",K2J 4H9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
The Drugstore Pharmacy,2681 Alta Vista Drive,"Ottawa, ON",K1V 7T5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall,72 Grand River St. North,"Paris, ON",N3L 2M2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Sobeys Pharmacy,307 Grand River St. North,"Paris, ON",N3L 2N9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Pollard IDA Pharmacy,37 Seguin St. Parry,"Sound, ON",P2A 1B2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Wal-Mart Pharmacy,1108 Pembroke St. East,"Pembroke, ON",K8A 7R4,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,50 Dufferin St.,"Perth, ON",K7H 3A6,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Costco Pharmacy,485 The Parkway,"Peterborough, ON",K9J 2A1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
High St. Guardian Pharmacy,815 High St. Unit 9,"Peterborough, ON",K9J 8J9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Wal-Mart Pharmacy,1002 Chemong Road,"Peterborough, ON",K9H 7E2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall,1900 Dixie Road,"Pickering, ON",L1V 6M4,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,650 Kingston Road,"Pickering, ON",L1V 3N7,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Superseven Pharmacy,2200 Brock Road Unit 15,"Pickering, ON",L1X 2R2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Pharma Plus,97 Main St.,"Picton, ON",K0K 2T0,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Boggio Pharmacy Ltd,200 Catharine St. Port,"Colbourne, ON",L3K 4K8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Port Hope Pharmasave,60 Ontario St. Port,"Hope, ON",L1A 2T8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Pharmacy Associates Of Port Perry,11 Water St. Unit B Port,"Perry, ON",L9L 1H9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Port Perry Remedy's Rx,1893 Scugog St. Port,"Perry, ON",L9L 1H9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Wal-Mart Pharmacy,980 O'Brien Road RR 1,"Renfrew, ON",K7V 3Z4,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shih Pharmacy,2700 Kipling Ave. Unit 9,"Rexdale, ON",M9V 4P2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Atlas Pharmacy,1383 16th Ave. Unit 1A Richmond,"Hill, ON",L4B 0E2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Costco Pharmacy,35 John Birchall Road Richmond,"Hill, ON",L4S 0B2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Freshco Pharmacy,1430 Major Mackenzie Drive East Richmond,"Hill, ON",L4S 0A1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall,9625 Yonge St. Richmond,"Hill, ON",L4C 5T2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,13070 Yonge St. Richmond,"Hill, ON",L4E 2T2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Times Pharmacy,550 Highway 7 East Unit 95D Richmond,"Hill, ON",L4B 3Z4,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Uptown Apothecary,9325 Yonge St. Richmond,"Hill, ON",L4C 0A8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Boggio & Edwards Ridgeway IDA,307 Ridge Road North,"Ridgeway, ON",L0S 1N0,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Loblaw Pharmacy,600 Murphy Road,"Sarnia, ON",N7S 2X1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Loblaw Pharmacy,44 Great Northern Road Unit 50 Sault Ste,"Marie, ON",P6B 4Y5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
West End Pharmacy,658 Second Line West Unit 3 Sault Ste,"Marie, ON",P6C 2K9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
1127 Markham Road - Rexall,1127 Markham Road,"Scarborough, ON",M1H 2Y5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
4459 Kingston Road - Rexall,4459 Kingston Road,"Scarborough, ON",M1E 2N7,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Birchmount Pharmasave,462 Birchmount Road,"Scarborough, ON",M1K 1N8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Costco,1411 Warden Ave.,"Scarborough, ON",M1R 2S3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Drugstore Pharmacy,70 Island Road,"Scarborough, ON",M1C 2P5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Food Basics Pharmacy,1571 Sandhurst Circle,"Scarborough, ON",M1V 1V2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
FreshCo Pharmacy Gerrard & Victoria,2490 Gerrard St. East,"Scarborough, ON",M1N 1W8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
FreshCo Pharmacy Lawrence/Midland,2650 Lawrence Ave. East,"Scarborough, ON",M1P 2S1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Health Check Pharmacy Pharmasave,,"Scarborough, ON",M1X 1E6,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Health Corner Pharmacy,2167 Victoria Park Ave. Unit 3,"Scarborough, ON",M1R 1V5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
HealthSmart Pharmasave,"2425 Eglinton Ave. East, Unit 10","Scarborough, ON",M1K 5G8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Kennedy Road Pharmacy,"2 Antrim Crescent, Unit 4","Scarborough, ON",M1P 2N3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Lawrence Pharmacy,2683 Lawrence Ave. East,"Scarborough, ON",M1P 2S2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Markham Corners Pharmacy,5113 Sheppard Ave. East,"Scarborough, ON",M1S 4N8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Medical Pharmacy,1333 Neilson Road Unit 110,"Scarborough, ON",M1B 4Y9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Nofrills,1450 Lawrence Ave. East,"Scarborough, ON",M4A 2S8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Nofrills,3401 Lawrence Ave. East,"Scarborough, ON",M1H 1B2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Nofrills,681 Silver Start Blvd.,"Scarborough, ON",M1V 5N1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Orton Park Guardian Pharmacy,136 Orton Park Road,"Scarborough, ON",M1G 3H1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
People's Choice Remedy's Rx,"1145 Morningside Avenue, Unit 16","Scarborough, ON",M1B 0A7,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Pharmasave Cedarcourt Pharmacy,3480 Lawrence Ave. East,"Scarborough, ON",M1H 1A9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall,2682 Eglinton Ave. East,"Scarborough, ON",M1K 2S3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall,4040 Finch Ave. East,"Scarborough, ON",M1S 4V5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Rexall,3607 Sheppard Ave. East,"Scarborough, ON",M1T 3K8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,2863 Ellesmere Road,"Scarborough, ON",M1E 5E9,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,685 McCowan Road,"Scarborough, ON",M1J 1K2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,2900 Warden Ave.,"Scarborough, ON",M1W 2S8,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,2355 Warden Ave.,"Scarborough, ON",M1T 1V7,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,1400 Neilson Road,"Scarborough, ON",M1B 0C2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,2251 Lawrence Ave. East,"Scarborough, ON",M1P 2P5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,300 Borough Drive,"Scarborough, ON",M1P 4P5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,2901 Sheppard Ave. East,"Scarborough, ON",M1T 3J3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,2999 Kingston Road,"Scarborough, ON",M1M 1P1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,"85 Ellesmere Road, Unit 31","Scarborough, ON",M1R 4B7,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,265 Port Union Road,"Scarborough, ON",M1C 2L3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,5671 Steeles Ave. East,"Scarborough, ON",M1V 5P6,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,2330 Kennedy Road,"Scarborough, ON",M1T 3H1,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,1571 Sandhurst Circle,"Scarborough, ON",M1V 1V2,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,1235 McCowan Road,"Scarborough, ON",M1H 3K3,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,"91 Rylander Boulevard, Unit 1022","Scarborough, ON",M1B 5M5,2021-03-29T04:00:00.000Z,https://web.archive.org/web/20210329173950/https://covid-19.ontario.ca/vaccine-locations/
